mapping_id,dish_code,dish_name,menu_section,recipe_version,operation_no,operation_text,functional_codes,functional_equipment_names,capex_inv_codes,capex_requirement_statuses,capex_structure_approval_statuses,requirement_role,operation_duration_min,duration_status,duration_basis,project_design_requirement,project_design_requirement_unit,project_design_requirement_status,recipe_unit_load,recipe_unit_load_unit,recipe_unit_load_status,planning_batches_for_one_recipe_unit,planning_batch_status,planning_batch_note,selected_manufacturer,selected_model_article,passport_document_or_official_url,passport_capacity,passport_capacity_unit,capacity_status,equipment_availability_status,connections_status,suitability_status,parameter_status,evidence_ids,source_date,blocker_ids,confirmation_owner,mapping_note,next_action
EQM-0130,VKM-025,Горячие овощи,Гарниры,0.1.0-DRAFT,1,Подготовить и одинаково нарезать овощи,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 15 min / total 22 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0131,VKM-025,Горячие овощи,Гарниры,0.1.0-DRAFT,2,обрабатывать партиями,HOT-03;HOT-13,"WOK-пост;GN, противни и горячий инвентарь",CAPEX.HOT.003;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,WOK_COOKING,,BLOCKED,Only dish aggregate is available: active 15 min / total 22 min; no unsupported split by operation,HOT-03: ≥5 порций/час; HOT-13: Совместимость с печами,project design requirement,PLANNED,1,порция,ASSUMPTION_RECIPE_UNIT,1,CALCULATED_FROM_PROJECT_THROUGHPUT,1 portion / project minimum 5 portions per hour; this is not a passport cycle,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0132,VKM-025,Горячие овощи,Гарниры,0.1.0-DRAFT,3,соединить,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 15 min / total 22 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0133,VKM-025,Горячие овощи,Гарниры,0.1.0-DRAFT,4,приправить,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 15 min / total 22 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0134,VKM-025,Горячие овощи,Гарниры,0.1.0-DRAFT,5,порционировать,HOT-12;HOT-13,"Столы и полки горячего участка;GN, противни и горячий инвентарь",CAPEX.HOT.013;CAPEX.HOT.014,MANDATORY,APPROVED_STRUCTURE,HOT_PREP_PORTIONING,,BLOCKED,Only dish aggregate is available: active 15 min / total 22 min; no unsupported split by operation,HOT-12: По планировке; HOT-13: Совместимость с печами,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0135,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,1,Приготовить и выпечь бисквит,BAK-04;BAK-02;BAK-07,Планетарный миксер;Пекарская печь;Кондитерские формы и инвентарь,CAPEX.BAK.004;CAPEX.BAK.002;CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,MIXING_FORMING_THERMAL_PROCESS,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,"BAK-04: 10–20 л; BAK-02: 6×600×400; программирование; пар; BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0136,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,2,охладить,BAK-06;STO-09,Мобильный стеллаж охлаждения;Кондитерское хранение,CAPEX.BAK.006;CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,COOLING,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,BAK-06: 16–20 противней; STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0137,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,3,"приготовить крем, компоте и глазурь",BAK-04;BAK-07;HOT-05B,Планетарный миксер;Кондитерские формы и инвентарь;Индукционная плита 2 зоны,CAPEX.BAK.004;CAPEX.BAK.007;CAPEX.HOT.006,MANDATORY,APPROVED_STRUCTURE,MIXING_AND_HEATED_COMPONENT_PREP,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,"BAK-04: 10–20 л; BAK-07: Торт, кростата, мадлены; HOT-05B: 2 зоны",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0138,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,4,собрать слоями,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0139,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,5,стабилизировать,STO-09,Кондитерское хранение,CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,CONTROLLED_HOLDING,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0140,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,6,покрыть и декорировать,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0141,VKM-029,Черничный торт VARSHAVKA,Десерты,0.1.0-DRAFT,7,разделить на 12 порций,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 120 min / total 600 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0142,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,1,Замесить песочное тесто,BAK-04;BAK-07,Планетарный миксер;Кондитерские формы и инвентарь,CAPEX.BAK.004;CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,MIXING_COMPONENT_PREP,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-04: 10–20 л; BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0143,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,2,охладить,BAK-06;STO-09,Мобильный стеллаж охлаждения;Кондитерское хранение,CAPEX.BAK.006;CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,COOLING,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,BAK-06: 16–20 противней; STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0144,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,3,сформовать и выпечь основу,BAK-02;BAK-07,Пекарская печь;Кондитерские формы и инвентарь,CAPEX.BAK.002;CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,THERMAL_PROCESS,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-02: 6×600×400; программирование; пар; BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0145,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,4,приготовить карамель и крем,BAK-04;BAK-07;HOT-05B,Планетарный миксер;Кондитерские формы и инвентарь;Индукционная плита 2 зоны,CAPEX.BAK.004;CAPEX.BAK.007;CAPEX.HOT.006,MANDATORY,APPROVED_STRUCTURE,MIXING_AND_HEATED_COMPONENT_PREP,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-04: 10–20 л; BAK-07: Торт, кростата, мадлены; HOT-05B: 2 зоны",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0146,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,5,наполнить,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0147,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,6,стабилизировать,STO-09,Кондитерское хранение,CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,CONTROLLED_HOLDING,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0148,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,7,декорировать,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0149,VKM-030,Кростата с солёной карамелью,Десерты,0.1.0-DRAFT,8,разделить на 10 порций,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 90 min / total 420 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0150,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,1,Смешать тесто,BAK-04;BAK-07,Планетарный миксер;Кондитерские формы и инвентарь,CAPEX.BAK.004;CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,MIXING_COMPONENT_PREP,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,"BAK-04: 10–20 л; BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0151,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,2,дать ему стабилизироваться,STO-09,Кондитерское хранение,CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,CONTROLLED_HOLDING,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0152,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,3,дозировать в формы,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0153,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,4,выпечь,BAK-02;BAK-07,Пекарская печь;Кондитерские формы и инвентарь,CAPEX.BAK.002;CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,THERMAL_PROCESS,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,"BAK-02: 6×600×400; программирование; пар; BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0154,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,5,охладить,BAK-06;STO-09,Мобильный стеллаж охлаждения;Кондитерское хранение,CAPEX.BAK.006;CAPEX.STO.009,MANDATORY,APPROVED_STRUCTURE,COOLING,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,BAK-06: 16–20 противней; STO-09: Противни и изделия,project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
EQM-0155,VKM-031,Мадлен,Десерты,0.1.0-DRAFT,6,сформировать 20 одинаковых изделий,BAK-07,Кондитерские формы и инвентарь,CAPEX.BAK.007,MANDATORY,APPROVED_STRUCTURE,FORMING_DECORATING_PORTIONING,,BLOCKED,Only dish aggregate is available: active 30 min / total 120 min; no unsupported split by operation,"BAK-07: Торт, кростата, мадлены",project design requirement,PLANNED,,,BLOCKED,,BLOCKED_NOT_COMPARABLE,Recipe load cannot be compared to the project requirement without tray/form/GN/load and selected-model data,,,,,,BLOCKED_NO_SELECTED_MODEL_PASSPORT,BLOCKED,BLOCKED,BLOCKED_SELECTED_MODEL_AND_SITE_VALIDATION,ESTIMATE,EVD-0010;EVD-0021;EVD-0022;EVD-0023,2026-08-03,GAP-007;GAP-017;GAP-018;GAP-019,Operations / Engineering / Procurement,Manual operation mapped to an existing work surface/inventory function.,"Chef/Operations time the operation; Procurement supplies selected-model passport; Engineering confirms asset, placement and connections"
